VNUM	LOCALE_NAME
14523	Bracciale con Granati +3
14524	Bracciale con Granati +4
14525	Bracciale con Granati +5
14526	Bracciale con Granati +6
14527	Bracciale con Granati +7
14528	Bracciale con Granati +8
14529	Bracciale con Granati +9
14540	Bracciale con Smeraldi+0
14541	Bracciale con Smeraldi+1
14542	Bracciale con Smeraldi+2
14543	Bracciale con Smeraldi+3
14544	Bracciale con Smeraldi+4
14545	Bracciale con Smeraldi+5
14546	Bracciale con Smeraldi+6
14547	Bracciale con Smeraldi+7
14548	Bracciale con Smeraldi+8
14549	Bracciale con Smeraldi+9
14560	Bracciale con Zaffiri +0
14561	Bracciale con Zaffiri +1
14562	Bracciale con Zaffiri +2
14563	Bracciale con Zaffiri +3
14564	Bracciale con Zaffiri +4
14565	Bracciale con Zaffiri +5
14566	Bracciale con Zaffiri +6
14567	Bracciale con Zaffiri +7
14568	Bracciale con Zaffiri +8
14569	Bracciale con Zaffiri +9
14570	Bracciale di tormalina+0
14571	Bracciale di tormalina+1
14572	Bracciale di tormalina+2
14573	Bracciale di tormalina+3
14574	Bracciale di tormalina+4
14575	Bracciale di tormalina+5
14576	Bracciale di tormalina+6
14577	Bracciale di tormalina+7
14578	Bracciale di tormalina+8
14579	Bracciale di tormalina+9
14580	Bracciale giada Nebbia+0
14581	Bracciale giada Nebbia+1
14582	Bracciale giada Nebbia+2
14583	Bracciale giada Nebbia+3
14584	Bracciale giada Nebbia+4
14585	Bracciale giada Nebbia+5
14586	Bracciale giada Nebbia+6
14587	Bracciale giada Nebbia+7
14588	Bracciale giada Nebbia+8
14589	Bracciale giada Nebbia+9
14590	Bracciale giada Sole+0
14591	Bracciale giada Sole+1
14592	Bracciale giada Sole+2
14593	Bracciale giada Sole+3
14594	Bracciale giada Sole+4
14595	Bracciale giada Sole+5
14596	Bracciale giada Sole+6
14597	Bracciale giada Sole+7
14598	Bracciale giada Sole+8
14599	Bracciale giada Sole+9
14600	Bracciale Serpent+0
14601	Bracciale Serpent+1
14602	Bracciale Serpent+2
14603	Bracciale Serpent+3
14604	Bracciale Serpent+4
14605	Bracciale Serpent+5
14606	Bracciale Serpent+6
14607	Bracciale Serpent+7
14608	Bracciale Serpent+8
14609	Bracciale Serpent+9
14610	Bracciale giada Fumo+0
14611	Bracciale giada Fumo+1
14612	Bracciale giada Fumo+2
14613	Bracciale giada Fumo+3
14614	Bracciale giada Fumo+4
14615	Bracciale giada Fumo+5
14616	Bracciale giada Fumo+6
14617	Bracciale giada Fumo+7
14618	Bracciale giada Fumo+8
14619	Bracciale giada Fumo+9
15000	Scarpe in Pelle+0
15001	Scarpe in Pelle+1
15002	Scarpe in Pelle+2
15003	Scarpe in Pelle+3
15004	Scarpe in Pelle+4
15005	Scarpe in Pelle+5
15006	Scarpe in Pelle+6
15007	Scarpe in Pelle+7
15008	Scarpe in Pelle+8
15009	Scarpe in Pelle+9
15020	Scarpe Pelle di Bambu+0
15021	Scarpe Pelle di Bambu+1
15022	Scarpe Pelle di Bambu+2
15023	Scarpe Pelle di Bambu+3
15024	Scarpe Pelle di Bambu+4
15025	Scarpe Pelle di Bambu+5
15026	Scarpe Pelle di Bambu+6
15027	Scarpe Pelle di Bambu+7
15028	Scarpe Pelle di Bambu+8
15029	Scarpe Pelle di Bambu+9
15040	Scarpe in Legno+0
15041	Scarpe in Legno+1
15042	Scarpe in Legno+2
15043	Scarpe in Legno+3
15044	Scarpe in Legno+4
15045	Scarpe in Legno+5
15046	Scarpe in Legno+6
15047	Scarpe in Legno+7
15048	Scarpe in Legno+8
15049	Scarpe in Legno+9
15060	Scarpe con fili d'Oro+0
15061	Scarpe con fili d'Oro+1
15062	Scarpe con fili d'Oro+2
15063	Scarpe con fili d'Oro+3
15064	Scarpe con fili d'Oro+4
15065	Scarpe con fili d'Oro+5
15066	Scarpe con fili d'Oro+6
15067	Scarpe con fili d'Oro+7
15068	Scarpe con fili d'Oro+8
15069	Scarpe con fili d'Oro+9
15080	Stivali di Pelle+0
15081	Stivali di Pelle+1
15082	Stivali di Pelle+2
15083	Stivali di Pelle+3
15084	Stivali di Pelle+4
15085	Stivali di Pelle+5
15086	Stivali di Pelle+6
15087	Stivali di Pelle+7
15088	Stivali di Pelle+8
15089	Stivali di Pelle+9
15100	Scarpe d'Oro+0
15101	Scarpe d'Oro+1
15102	Scarpe d'Oro+2
15103	Scarpe d'Oro+3
15104	Scarpe d'Oro+4
15105	Scarpe d'Oro+5
15106	Scarpe d'Oro+6
15107	Scarpe d'Oro+7
15108	Scarpe d'Oro+8
15109	Scarpe d'Oro+9
15120	Scarpe di bronzo+0
15121	Scarpe di bronzo+1
15122	Scarpe di bronzo+2
15123	Scarpe di bronzo+3
15124	Scarpe di bronzo+4
15125	Scarpe di bronzo+5
15126	Scarpe di bronzo+6
15127	Scarpe di bronzo+7
15128	Scarpe di bronzo+8
15129	Scarpe di bronzo+9
15140	Scarpe di Giada+0
15141	Scarpe di Giada+1
15142	Scarpe di Giada+2
15143	Scarpe di Giada+3
15144	Scarpe di Giada+4
15145	Scarpe di Giada+5
15146	Scarpe di Giada+6
15147	Scarpe di Giada+7
15148	Scarpe di Giada+8
15149	Scarpe di Giada+9
15160	Scarpe dell'Estasi+0
15161	Scarpe dell'Estasi+1
15162	Scarpe dell'Estasi+2
15163	Scarpe dell'Estasi+3
15164	Scarpe dell'Estasi+4
15165	Scarpe dell'Estasi+5
15166	Scarpe dell'Estasi+6
15167	Scarpe dell'Estasi+7
15168	Scarpe dell'Estasi+8
15169	Scarpe dell'Estasi+9
15180	Stivali Nimbus+0
15181	Stivali Nimbus+1
15182	Stivali Nimbus+2
15183	Stivali Nimbus+3
15184	Stivali Nimbus+4
15185	Stivali Nimbus+5
15186	Stivali Nimbus+6
15187	Stivali Nimbus+7
15188	Stivali Nimbus+8
15189	Stivali Nimbus+9
15200	Scarpe della Fenice+0
15201	Scarpe della Fenice+1
15202	Scarpe della Fenice+2
15203	Scarpe della Fenice+3
15204	Scarpe della Fenice+4
15205	Scarpe della Fenice+5
15206	Scarpe della Fenice+6
15207	Scarpe della Fenice+7
15208	Scarpe della Fenice+8
15209	Scarpe della Fenice+9
15220	Scarpe Uccello Ardente+0
15221	Scarpe Uccello Ardente+1
15222	Scarpe Uccello Ardente+2
15223	Scarpe Uccello Ardente+3
15224	Scarpe Uccello Ardente+4
15225	Scarpe Uccello Ardente+5
15226	Scarpe Uccello Ardente+6
15227	Scarpe Uccello Ardente+7
15228	Scarpe Uccello Ardente+8
15229	Scarpe Uccello Ardente+9
15240	Scarpe Pelle di Drago+0
15241	Scarpe Pelle di Drago+1
15242	Scarpe Pelle di Drago+2
15243	Scarpe Pelle di Drago+3
15244	Scarpe Pelle di Drago+4
15245	Scarpe Pelle di Drago+5
15246	Scarpe Pelle di Drago+6
15247	Scarpe Pelle di Drago+7
15248	Scarpe Pelle di Drago+8
15249	Scarpe Pelle di Drago+9
15370	Scarpe dell'Euforia +0
15371	Scarpe dell'Euforia +1
15372	Scarpe dell'Euforia +2
15373	Scarpe dell'Euforia +3
15374	Scarpe dell'Euforia +4
15375	Scarpe dell'Euforia +5
15376	Scarpe dell'Euforia +6
15377	Scarpe dell'Euforia +7
15378	Scarpe dell'Euforia +8
15379	Scarpe dell'Euforia +9
15390	Stivali della Gloria +0
15391	Stivali della Gloria +1
15392	Stivali della Gloria +2
15393	Stivali della Gloria +3
15394	Stivali della Gloria +4
15395	Stivali della Gloria +5
15396	Stivali della Gloria +6
15397	Stivali della Gloria +7
15398	Stivali della Gloria +8
15399	Stivali della Gloria +9
15410	Scarpe di Qilin +0
15411	Scarpe di Qilin +1
15412	Scarpe di Qilin +2
15413	Scarpe di Qilin +3
15414	Scarpe di Qilin +4
15415	Scarpe di Qilin +5
15416	Scarpe di Qilin +6
15417	Scarpe di Qilin +7
15418	Scarpe di Qilin +8
15419	Scarpe di Qilin +9
15430	Scarpe Martin Pescat. +0
15431	Scarpe Martin Pescat. +1
15432	Scarpe Martin Pescat. +2
15433	Scarpe Martin Pescat. +3
15434	Scarpe Martin Pescat. +4
15435	Scarpe Martin Pescat. +5
15436	Scarpe Martin Pescat. +6
15437	Scarpe Martin Pescat. +7
15438	Scarpe Martin Pescat. +8
15439	Scarpe Martin Pescat. +9
15440	Scarpe del fuoco +0
15441	Scarpe del fuoco +1
15442	Scarpe del fuoco +2
15443	Scarpe del fuoco +3
15444	Scarpe del fuoco +4
15445	Scarpe del fuoco +5
15446	Scarpe del fuoco +6
15447	Scarpe del fuoco +7
15448	Scarpe del fuoco +8
15449	Scarpe del fuoco +9
15450	Scarpe Oceano +0
15451	Scarpe Oceano +1
15452	Scarpe Oceano +2
15453	Scarpe Oceano +3
15454	Scarpe Oceano +4
15455	Scarpe Oceano +5
15456	Scarpe Oceano +6
15457	Scarpe Oceano +7
15458	Scarpe Oceano +8
15459	Scarpe Oceano +9
16000	Collana di Legno+0
16001	Collana di Legno+1
16002	Collana di Legno+2
16003	Collana di Legno+3
16004	Collana di Legno+4
16005	Collana di Legno+5
16006	Collana di Legno+6
16007	Collana di Legno+7
16008	Collana di Legno+8
16009	Collana di Legno+9
16020	Collana di Rame+0
16021	Collana di Rame+1
16022	Collana di Rame+2
16023	Collana di Rame+3
16024	Collana di Rame+4
16025	Collana di Rame+5
16026	Collana di Rame+6
16027	Collana di Rame+7
16028	Collana di Rame+8
16029	Collana di Rame+9
16040	Collana d'Argento+0
16041	Collana d'Argento+1
16042	Collana d'Argento+2
16043	Collana d'Argento+3
16044	Collana d'Argento+4
16045	Collana d'Argento+5
16046	Collana d'Argento+6
16047	Collana d'Argento+7
16048	Collana d'Argento+8
16049	Collana d'Argento+9
16060	Collana d'Oro+0
16061	Collana d'Oro+1
16062	Collana d'Oro+2
16063	Collana d'Oro+3
16064	Collana d'Oro+4
16065	Collana d'Oro+5
16066	Collana d'Oro+6
16067	Collana d'Oro+7
16068	Collana d'Oro+8
16069	Collana d'Oro+9
16080	Collana di Giada+0
16081	Collana di Giada+1
16082	Collana di Giada+2
16083	Collana di Giada+3
16084	Collana di Giada+4
16085	Collana di Giada+5
16086	Collana di Giada+6
16087	Collana di Giada+7
16088	Collana di Giada+8
16089	Collana di Giada+9
16100	Collana d'Ebano+0
16101	Collana d'Ebano+1
16102	Collana d'Ebano+2
16103	Collana d'Ebano+3
16104	Collana d'Ebano+4
16105	Collana d'Ebano+5
16106	Collana d'Ebano+6
16107	Collana d'Ebano+7
16108	Collana d'Ebano+8
16109	Collana d'Ebano+9
16120	Collana di Perle+0
16121	Collana di Perle+1
16122	Collana di Perle+2
16123	Collana di Perle+3
16124	Collana di Perle+4
16125	Collana di Perle+5
16126	Collana di Perle+6
16127	Collana di Perle+7
16128	Collana di Perle+8
16129	Collana di Perle+9
16140	Collana di Platino+0
16141	Collana di Platino+1
16142	Collana di Platino+2
16143	Collana di Platino+3
16144	Collana di Platino+4
16145	Collana di Platino+5
16146	Collana di Platino+6
16147	Collana di Platino+7
16148	Collana di Platino+8
16149	Collana di Platino+9
16160	Collana di Cristallo+0
16161	Collana di Cristallo+1
16162	Collana di Cristallo+2
16163	Collana di Cristallo+3
16164	Collana di Cristallo+4
16165	Collana di Cristallo+5
16166	Collana di Cristallo+6
16167	Collana di Cristallo+7
16168	Collana di Cristallo+8
16169	Collana di Cristallo+9
16180	Collana di Ametista+0
16181	Collana di Ametista+1
16182	Collana di Ametista+2
16183	Collana di Ametista+3
16184	Collana di Ametista+4
16185	Collana di Ametista+5
16186	Collana di Ametista+6
16187	Collana di Ametista+7
16188	Collana di Ametista+8
16189	Collana di Ametista+9
16200	Coll. Lacrime di Cielo+0
16201	Coll. Lacrime di Cielo+1
16202	Coll. Lacrime di Cielo+2
16203	Coll. Lacrime di Cielo+3
16204	Coll. Lacrime di Cielo+4
16205	Coll. Lacrime di Cielo+5
16206	Coll. Lacrime di Cielo+6
16207	Coll. Lacrime di Cielo+7
16208	Coll. Lacrime di Cielo+8
16209	Coll. Lacrime di Cielo+9
16220	Collana Crist. Anime+0
16221	Collana Crist. Anime+1
16222	Collana Crist. Anime+2
16223	Collana Crist. Anime+3
16224	Collana Crist. Anime+4
16225	Collana Crist. Anime+5
16226	Collana Crist. Anime+6
16227	Collana Crist. Anime+7
16228	Collana Crist. Anime+8
16229	Collana Crist. Anime+9
16500	Collana con Rubini +0
16501	Collana con Rubini +1
16502	Collana con Rubini +2
16503	Collana con Rubini +3
16504	Collana con Rubini +4
16505	Collana con Rubini +5
16506	Collana con Rubini +6
16507	Collana con Rubini +7
16508	Collana con Rubini +8
16509	Collana con Rubini +9
16520	Collana con Granati +0
16521	Collana con Granati +1
16522	Collana con Granati +2
16523	Collana con Granati +3
16524	Collana con Granati +4
16525	Collana con Granati +5
16526	Collana con Granati +6
16527	Collana con Granati +7
16528	Collana con Granati +8
16529	Collana con Granati +9
16540	Collana con Smeraldi +0
16541	Collana con Smeraldi +1
16542	Collana con Smeraldi +2
16543	Collana con Smeraldi +3
16544	Collana con Smeraldi +4
16545	Collana con Smeraldi +5
16546	Collana con Smeraldi +6
16547	Collana con Smeraldi +7
16548	Collana con Smeraldi +8
16549	Collana con Smeraldi +9
16560	Collana con Zaffiri +0
16561	Collana con Zaffiri +1
16562	Collana con Zaffiri +2
16563	Collana con Zaffiri +3
16564	Collana con Zaffiri +4
16565	Collana con Zaffiri +5
16566	Collana con Zaffiri +6
16567	Collana con Zaffiri +7
16568	Collana con Zaffiri +8
16569	Collana con Zaffiri +9
16570	Collana di tormalina+0
16571	Collana di tormalina+1
16572	Collana di tormalina+2
16573	Collana di tormalina+3
16574	Collana di tormalina+4
16575	Collana di tormalina+5
16576	Collana di tormalina+6
16577	Collana di tormalina+7
16578	Collana di tormalina+8
16579	Collana di tormalina+9
16580	Collana giada Nebbia+0
16581	Collana giada Nebbia+1
16582	Collana giada Nebbia+2
16583	Collana giada Nebbia+3
16584	Collana giada Nebbia+4
16585	Collana giada Nebbia+5
16586	Collana giada Nebbia+6
16587	Collana giada Nebbia+7
16588	Collana giada Nebbia+8
16589	Collana giada Nebbia+9
16590	Collana giada Sole+0
16591	Collana giada Sole+1
16592	Collana giada Sole+2
16593	Collana giada Sole+3
16594	Collana giada Sole+4
16595	Collana giada Sole+5
16596	Collana giada Sole+6
16597	Collana giada Sole+7
16598	Collana giada Sole+8
16599	Collana giada Sole+9
16600	Collana Serpent+0
16601	Collana Serpent+1
16602	Collana Serpent+2
16603	Collana Serpent+3
16604	Collana Serpent+4
16605	Collana Serpent+5
16606	Collana Serpent+6
16607	Collana Serpent+7
16608	Collana Serpent+8
16609	Collana Serpent+9
16610	Collana giada Fumo+0
16611	Collana giada Fumo+1
16612	Collana giada Fumo+2
16613	Collana giada Fumo+3
16614	Collana giada Fumo+4
16615	Collana giada Fumo+5
16616	Collana giada Fumo+6
16617	Collana giada Fumo+7
16618	Collana giada Fumo+8
16619	Collana giada Fumo+9
17000	Orecchini di Legno+0
17001	Orecchini di Legno+1
17002	Orecchini di Legno+2
17003	Orecchini di Legno+3
17004	Orecchini di Legno+4
17005	Orecchini di Legno+5
17006	Orecchini di Legno+6
17007	Orecchini di Legno+7
17008	Orecchini di Legno+8
17009	Orecchini di Legno+9
17020	Orecchini di rame+0
17021	Orecchini di rame+1
17022	Orecchini di rame+2
17023	Orecchini di rame+3
17024	Orecchini di rame+4
17025	Orecchini di rame+5
17026	Orecchini di rame+6
17027	Orecchini di rame+7
17028	Orecchini di rame+8
17029	Orecchini di rame+9
17040	Orecchini d'Argento+0
17041	Orecchini d'Argento+1
17042	Orecchini d'Argento+2
17043	Orecchini d'Argento+3
17044	Orecchini d'Argento+4
17045	Orecchini d'Argento+5
17046	Orecchini d'Argento+6
17047	Orecchini d'Argento+7
17048	Orecchini d'Argento+8
17049	Orecchini d'Argento+9
17060	Orecchini d'Oro+0
17061	Orecchini d'Oro+1
17062	Orecchini d'Oro+2
17063	Orecchini d'Oro+3
17064	Orecchini d'Oro+4
17065	Orecchini d'Oro+5
17066	Orecchini d'Oro+6
17067	Orecchini d'Oro+7
17068	Orecchini d'Oro+8
17069	Orecchini d'Oro+9
17080	Orecchini di Giada+0
17081	Orecchini di Giada+1
17082	Orecchini di Giada+2
17083	Orecchini di Giada+3
17084	Orecchini di Giada+4
17085	Orecchini di Giada+5
17086	Orecchini di Giada+6
17087	Orecchini di Giada+7
17088	Orecchini di Giada+8
17089	Orecchini di Giada+9
17100	Orecchini d'Ebano+0
17101	Orecchini d'Ebano+1
17102	Orecchini d'Ebano+2
17103	Orecchini d'Ebano+3
17104	Orecchini d'Ebano+4
17105	Orecchini d'Ebano+5
17106	Orecchini d'Ebano+6
17107	Orecchini d'Ebano+7
17108	Orecchini d'Ebano+8
17109	Orecchini d'Ebano+9
17120	Orecchini di Perle+0
17121	Orecchini di Perle+1
17122	Orecchini di Perle+2
17123	Orecchini di Perle+3
17124	Orecchini di Perle+4
17125	Orecchini di Perle+5
17126	Orecchini di Perle+6
17127	Orecchini di Perle+7
17128	Orecchini di Perle+8
17129	Orecchini di Perle+9
17140	Orecchini di Platino+0
17141	Orecchini di Platino+1
17142	Orecchini di Platino+2
17143	Orecchini di Platino+3
17144	Orecchini di Platino+4
17145	Orecchini di Platino+5
17146	Orecchini di Platino+6
17147	Orecchini di Platino+7
17148	Orecchini di Platino+8
17149	Orecchini di Platino+9
17160	Orecchini di Cristallo+0
17161	Orecchini di Cristallo+1
17162	Orecchini di Cristallo+2
17163	Orecchini di Cristallo+3
17164	Orecchini di Cristallo+4
17165	Orecchini di Cristallo+5
17166	Orecchini di Cristallo+6
17167	Orecchini di Cristallo+7
17168	Orecchini di Cristallo+8
17169	Orecchini di Cristallo+9
17180	Orecchini d'Ametista+0
17181	Orecchini d'Ametista+1
17182	Orecchini d'Ametista+2
17183	Orecchini d'Ametista+3
17184	Orecchini d'Ametista+4
17185	Orecchini d'Ametista+5
17186	Orecchini d'Ametista+6
17187	Orecchini d'Ametista+7
17188	Orecchini d'Ametista+8
17189	Orecchini d'Ametista+9
17200	Orec. Lacrime di Cielo+0
17201	Orec. Lacrime di Cielo+1
17202	Orec. Lacrime di Cielo+2
17203	Orec. Lacrime di Cielo+3
17204	Orec. Lacrime di Cielo+4
17205	Orec. Lacrime di Cielo+5
17206	Orec. Lacrime di Cielo+6
17207	Orec. Lacrime di Cielo+7
17208	Orec. Lacrime di Cielo+8
17209	Orec. Lacrime di Cielo+9
17220	Orecchini Crist. Anime+0
17221	Orecchini Crist. Anime+1
17222	Orecchini Crist. Anime+2
17223	Orecchini Crist. Anime+3
17224	Orecchini Crist. Anime+4
17225	Orecchini Crist. Anime+5
17226	Orecchini Crist. Anime+6
17227	Orecchini Crist. Anime+7
17228	Orecchini Crist. Anime+8
17229	Orecchini Crist. Anime+9
17500	Orecchini con Rubini +0
17501	Orecchini con Rubini +1
17502	Orecchini con Rubini +2
17503	Orecchini con Rubini +3
17504	Orecchini con Rubini +4
17505	Orecchini con Rubini +5
17506	Orecchini con Rubini +6
17507	Orecchini con Rubini +7
17508	Orecchini con Rubini +8
17509	Orecchini con Rubini +9
17520	Orecchini Tourmaline +0
17521	Orecchini Tourmaline +1
17522	Orecchini Tourmaline +2
17523	Orecchini Tourmaline +3
17524	Orecchini Tourmaline +4
17525	Orecchini Tourmaline +5
17526	Orecchini Tourmaline +6
17527	Orecchini Tourmaline +7
17528	Orecchini Tourmaline +8
17529	Orecchini Tourmaline +9
17540	Orecchini con Smeraldi+0
17541	Orecchini con Smeraldi+1
17542	Orecchini con Smeraldi+2
17543	Orecchini con Smeraldi+3
17544	Orecchini con Smeraldi+4
17545	Orecchini con Smeraldi+5
17546	Orecchini con Smeraldi+6
17547	Orecchini con Smeraldi+7
17548	Orecchini con Smeraldi+8
17549	Orecchini con Smeraldi+9
17560	Orecchini con Zaffiri +0
17561	Orecchini con Zaffiri +1
17562	Orecchini con Zaffiri +2
17563	Orecchini con Zaffiri +3
17564	Orecchini con Zaffiri +4
17565	Orecchini con Zaffiri +5
17566	Orecchini con Zaffiri +6
17567	Orecchini con Zaffiri +7
17568	Orecchini con Zaffiri +8
17569	Orecchini con Zaffiri +9
17570	Orecchini giada Nebbia+0
17571	Orecchini giada Nebbia+1
17572	Orecchini giada Nebbia+2
17573	Orecchini giada Nebbia+3
17574	Orecchini giada Nebbia+4
17575	Orecchini giada Nebbia+5
17576	Orecchini giada Nebbia+6
17577	Orecchini giada Nebbia+7
17578	Orecchini giada Nebbia+8
17579	Orecchini giada Nebbia+9
17580	Orecchini giada Sole+0
17581	Orecchini giada Sole+1
17582	Orecchini giada Sole+2
17583	Orecchini giada Sole+3
17584	Orecchini giada Sole+4
17585	Orecchini giada Sole+5
17586	Orecchini giada Sole+6
17587	Orecchini giada Sole+7
17588	Orecchini giada Sole+8
17589	Orecchini giada Sole+9
17590	Orecchini Serpent+0
17591	Orecchini Serpent+1
17592	Orecchini Serpent+2
17593	Orecchini Serpent+3
17594	Orecchini Serpent+4
17595	Orecchini Serpent+5
17596	Orecchini Serpent+6
17597	Orecchini Serpent+7
17598	Orecchini Serpent+8
17599	Orecchini Serpent+9
17600	Orecchini giada Fumo+0
17601	Orecchini giada Fumo+1
17602	Orecchini giada Fumo+2
17603	Orecchini giada Fumo+3
17604	Orecchini giada Fumo+4
17605	Orecchini giada Fumo+5
17606	Orecchini giada Fumo+6
17607	Orecchini giada Fumo+7
17608	Orecchini giada Fumo+8
17609	Orecchini giada Fumo+9
18000	Cintura in tessuto+0
18001	Cintura in tessuto+1
18002	Cintura in tessuto+2
18003	Cintura in tessuto+3
18004	Cintura in tessuto+4
18005	Cintura in tessuto+5
18006	Cintura in tessuto+6
18007	Cintura in tessuto+7
18008	Cintura in tessuto+8
18009	Cintura in tessuto+9
18010	Cintura in pelle+0
18011	Cintura in pelle+1
18012	Cintura in pelle+2
18013	Cintura in pelle+3
18014	Cintura in pelle+4
18015	Cintura in pelle+5
18016	Cintura in pelle+6
18017	Cintura in pelle+7
18018	Cintura in pelle+8
18019	Cintura in pelle+9
18020	Cintura di lusso+0
18021	Cintura di lusso+1
18022	Cintura di lusso+2
18023	Cintura di lusso+3
18024	Cintura di lusso+4
18025	Cintura di lusso+5
18026	Cintura di lusso+6
18027	Cintura di lusso+7
18028	Cintura di lusso+8
18029	Cintura di lusso+9
18030	Cintura della saggezza+0
18031	Cintura della saggezza+1
18032	Cintura della saggezza+2
18033	Cintura della saggezza+3
18034	Cintura della saggezza+4
18035	Cintura della saggezza+5
18036	Cintura della saggezza+6
18037	Cintura della saggezza+7
18038	Cintura della saggezza+8
18039	Cintura della saggezza+9
18040	Cintura regale+0
18041	Cintura regale+1
18042	Cintura regale+2
18043	Cintura regale+3
18044	Cintura regale+4
18045	Cintura regale+5
18046	Cintura regale+6
18047	Cintura regale+7
18048	Cintura regale+8
18049	Cintura regale+9
18050	Cintura dell'ombra+0
18051	Cintura dell'ombra+1
18052	Cintura dell'ombra+2
18053	Cintura dell'ombra+3
18054	Cintura dell'ombra+4
18055	Cintura dell'ombra+5
18056	Cintura dell'ombra+6
18057	Cintura dell'ombra+7
18058	Cintura dell'ombra+8
18059	Cintura dell'ombra+9
18060	Cintura con rune+0
18061	Cintura con rune+1
18062	Cintura con rune+2
18063	Cintura con rune+3
18064	Cintura con rune+4
18065	Cintura con rune+5
18066	Cintura con rune+6
18067	Cintura con rune+7
18068	Cintura con rune+8
18069	Cintura con rune+9
18070	Cintura orso grande+0
18071	Cintura orso grande+1
18072	Cintura orso grande+2
18073	Cintura orso grande+3
18074	Cintura orso grande+4
18075	Cintura orso grande+5
18076	Cintura orso grande+6
18077	Cintura orso grande+7
18078	Cintura orso grande+8
18079	Cintura orso grande+9
18080	Cintura di anime+0
18081	Cintura di anime+1
18082	Cintura di anime+2
18083	Cintura di anime+3
18084	Cintura di anime+4
18085	Cintura di anime+5
18086	Cintura di anime+6
18087	Cintura di anime+7
18088	Cintura di anime+8
18089	Cintura di anime+9
18090	Cintura di tormalina+0
18091	Cintura di tormalina+1
18092	Cintura di tormalina+2
18093	Cintura di tormalina+3
18094	Cintura di tormalina+4
18095	Cintura di tormalina+5
18096	Cintura di tormalina+6
18097	Cintura di tormalina+7
18098	Cintura di tormalina+8
18099	Cintura di tormalina+9
18100	Tourmaline Belt+0
18101	Tourmaline Belt+1
18102	Tourmaline Belt+2
18103	Tourmaline Belt+3
18104	Tourmaline Belt+4
18105	Tourmaline Belt+5
18106	Tourmaline Belt+6
18107	Tourmaline Belt+7
18108	Tourmaline Belt+8
18109	Tourmaline Belt+9
18110	Cintura Cuiper+0
18111	Cintura Cuiper+1
18112	Cintura Cuiper+2
18113	Cintura Cuiper+3
18114	Cintura Cuiper+4
18115	Cintura Cuiper+5
18116	Cintura Cuiper+6
18117	Cintura Cuiper+7
18118	Cintura Cuiper+8
18119	Cintura Cuiper+9
18120	Cintura Drago Letale+0
18121	Cintura Drago Letale+1
18122	Cintura Drago Letale+2
18123	Cintura Drago Letale+3
18124	Cintura Drago Letale+4
18125	Cintura Drago Letale+5
18126	Cintura Drago Letale+6
18127	Cintura Drago Letale+7
18128	Cintura Drago Letale+8
18129	Cintura Drago Letale+9
18130	Cintura Tigre Letale+0
18131	Cintura Tigre Letale+1
18132	Cintura Tigre Letale+2
18133	Cintura Tigre Letale+3
18134	Cintura Tigre Letale+4
18135	Cintura Tigre Letale+5
18136	Cintura Tigre Letale+6
18137	Cintura Tigre Letale+7
18138	Cintura Tigre Letale+8
18139	Cintura Tigre Letale+9
18140	Cintura Leone Letale+0
18141	Cintura Leone Letale+1
18142	Cintura Leone Letale+2
18143	Cintura Leone Letale+3
18144	Cintura Leone Letale+4
18145	Cintura Leone Letale+5
18146	Cintura Leone Letale+6
18147	Cintura Leone Letale+7
18148	Cintura Leone Letale+8
18149	Cintura Leone Letale+9
18150	Cintura Scala Letale+0
18151	Cintura Scala Letale+1
18152	Cintura Scala Letale+2
18153	Cintura Scala Letale+3
18154	Cintura Scala Letale+4
18155	Cintura Scala Letale+5
18156	Cintura Scala Letale+6
18157	Cintura Scala Letale+7
18158	Cintura Scala Letale+8
18159	Cintura Scala Letale+9
18900	Pietra di fiamma rossa
20000	Corazza Corno Diavolo +0
20001	Corazza Corno Diavolo +1
20002	Corazza Corno Diavolo +2
20003	Corazza Corno Diavolo +3
20004	Corazza Corno Diavolo +4
20005	Corazza Corno Diavolo +5
20006	Corazza Corno Diavolo +6
20007	Corazza Corno Diavolo +7
20008	Corazza Corno Diavolo +8
20009	Corazza Corno Diavolo +9
20250	Abito Cavalcadraghi +0
20251	Abito Cavalcadraghi +1
20252	Abito Cavalcadraghi +2
20253	Abito Cavalcadraghi +3
20254	Abito Cavalcadraghi +4
20255	Abito Cavalcadraghi +5
20256	Abito Cavalcadraghi +6
20257	Abito Cavalcadraghi +7
20258	Abito Cavalcadraghi +8
20259	Abito Cavalcadraghi +9
20500	Arm. a Placche Ossee +0
20501	Arm. a Placche Ossee +1
20502	Arm. a Placche Ossee +2
20503	Arm. a Placche Ossee +3
20504	Arm. a Placche Ossee +4
20505	Arm. a Placche Ossee +5
20506	Arm. a Placche Ossee +6
20507	Arm. a Placche Ossee +7
20508	Arm. a Placche Ossee +8
20509	Arm. a Placche Ossee +9
20750	Abbigliamento Dorato +0
20751	Abbigliamento Dorato +1
20752	Abbigliamento Dorato +2
20753	Abbigliamento Dorato +3
20754	Abbigliamento Dorato +4
20755	Abbigliamento Dorato +5
20756	Abbigliamento Dorato +6
20757	Abbigliamento Dorato +7
20758	Abbigliamento Dorato +8
20759	Abbigliamento Dorato +9
20760	Corazza Aurora +0
20761	Corazza Aurora +1
20762	Corazza Aurora +2
20763	Corazza Aurora +3
20764	Corazza Aurora +4
20765	Corazza Aurora +5
