VNUM	LOCALE_NAME
20008	Armadura do Diabo+8
20009	Armadura do Diabo+9
20250	Quimono Lorde Dragão+0
20251	Quimono Lorde Dragão+1
20252	Quimono Lorde Dragão+2
20253	Quimono Lorde Dragão+3
20254	Quimono Lorde Dragão+4
20255	Quimono Lorde Dragão+5
20256	Quimono Lorde Dragão+6
20257	Quimono Lorde Dragão+7
20258	Quimono Lorde Dragão+8
20259	Quimono Lorde Dragão+9
20500	Armadura de Ossos+0
20501	Armadura de Ossos+1
20502	Armadura de Ossos+2
20503	Armadura de Ossos+3
20504	Armadura de Ossos+4
20505	Armadura de Ossos+5
20506	Armadura de Ossos+6
20507	Armadura de Ossos+7
20508	Armadura de Ossos+8
20509	Armadura de Ossos+9
20750	Roupas Douradas+0
20751	Roupas Douradas+1
20752	Roupas Douradas+2
20753	Roupas Douradas+3
20754	Roupas Douradas+4
20755	Roupas Douradas+5
20756	Roupas Douradas+6
20757	Roupas Douradas+7
20758	Roupas Douradas+8
20759	Roupas Douradas+9
20760	Armadura Aurora+0
20761	Armadura Aurora+1
20762	Armadura Aurora+2
20763	Armadura Aurora+3
20764	Armadura Aurora+4
20765	Armadura Aurora+5
20766	Armadura Aurora+6
20767	Armadura Aurora+7
20768	Armadura Aurora+8
20769	Armadura Aurora+9
20770	Quimono de Emboscada+0
20771	Quimono de Emboscada+1
20772	Quimono de Emboscada+2
20773	Quimono de Emboscada+3
20774	Quimono de Emboscada+4
20775	Quimono de Emboscada+5
20776	Quimono de Emboscada+6
20777	Quimono de Emboscada+7
20778	Quimono de Emboscada+8
20779	Quimono de Emboscada+9
20780	Armadura Pata do Diabo+0
20781	Armadura Pata do Diabo+1
20782	Armadura Pata do Diabo+2
20783	Armadura Pata do Diabo+3
20784	Armadura Pata do Diabo+4
20785	Armadura Pata do Diabo+5
20786	Armadura Pata do Diabo+6
20787	Armadura Pata do Diabo+7
20788	Armadura Pata do Diabo+8
20789	Armadura Pata do Diabo+9
20790	Robe da Fé+0
20791	Robe da Fé+1
20792	Robe da Fé+2
20793	Robe da Fé+3
20794	Robe da Fé+4
20795	Robe da Fé+5
20796	Robe da Fé+6
20797	Robe da Fé+7
20798	Robe da Fé+8
20799	Robe da Fé+9
20800	Armadura Luta Sombria+0
20801	Armadura Luta Sombria+1
20802	Armadura Luta Sombria+2
20803	Armadura Luta Sombria+3
20804	Armadura Luta Sombria+4
20805	Armadura Luta Sombria+5
20806	Armadura Luta Sombria+6
20807	Armadura Luta Sombria+7
20808	Armadura Luta Sombria+8
20809	Armadura Luta Sombria+9
20810	Armadura Magma Ardente+0
20811	Armadura Magma Ardente+1
20812	Armadura Magma Ardente+2
20813	Armadura Magma Ardente+3
20814	Armadura Magma Ardente+4
20815	Armadura Magma Ardente+5
20816	Armadura Magma Ardente+6
20817	Armadura Magma Ardente+7
20818	Armadura Magma Ardente+8
20819	Armadura Magma Ardente+9
20820	Quimono Lua Sangrenta+0
20821	Quimono Lua Sangrenta+1
20822	Quimono Lua Sangrenta+2
20823	Quimono Lua Sangrenta+3
20824	Quimono Lua Sangrenta+4
20825	Quimono Lua Sangrenta+5
20826	Quimono Lua Sangrenta+6
20827	Quimono Lua Sangrenta+7
20828	Quimono Lua Sangrenta+8
20829	Quimono Lua Sangrenta+9
20830	Armad. Caval. Infernal+0
20831	Armad. Caval. Infernal+1
20832	Armad. Caval. Infernal+2
20833	Armad. Caval. Infernal+3
20834	Armad. Caval. Infernal+4
20835	Armad. Caval. Infernal+5
20836	Armad. Caval. Infernal+6
20837	Armad. Caval. Infernal+7
20838	Armad. Caval. Infernal+8
20839	Armad. Caval. Infernal+9
20840	Robe de Fogo+0
20841	Robe de Fogo+1
20842	Robe de Fogo+2
20843	Robe de Fogo+3
20844	Robe de Fogo+4
20845	Robe de Fogo+5
20846	Robe de Fogo+6
20847	Robe de Fogo+7
20848	Robe de Fogo+8
20849	Robe de Fogo+9
20850	Armadura Placa Ágata+0
20851	Armadura Placa Ágata+1
20852	Armadura Placa Ágata+2
20853	Armadura Placa Ágata+3
20854	Armadura Placa Ágata+4
20855	Armadura Placa Ágata+5
20856	Armadura Placa Ágata+6
20857	Armadura Placa Ágata+7
20858	Armadura Placa Ágata+8
20859	Armadura Placa Ágata+9
20860	Armadura Osso Cetáceo+0
20861	Armadura Osso Cetáceo+1
20862	Armadura Osso Cetáceo+2
20863	Armadura Osso Cetáceo+3
20864	Armadura Osso Cetáceo+4
20865	Armadura Osso Cetáceo+5
20866	Armadura Osso Cetáceo+6
20867	Armadura Osso Cetáceo+7
20868	Armadura Osso Cetáceo+8
20869	Armadura Osso Cetáceo+9
20870	Quimono Metamorfose+0
20871	Quimono Metamorfose+1
20872	Quimono Metamorfose+2
20873	Quimono Metamorfose+3
20874	Quimono Metamorfose+4
20875	Quimono Metamorfose+5
20876	Quimono Metamorfose+6
20877	Quimono Metamorfose+7
20878	Quimono Metamorfose+8
20879	Quimono Metamorfose+9
20880	Armad. Lante. Fantasma+0
20881	Armad. Lante. Fantasma+1
20882	Armad. Lante. Fantasma+2
20883	Armad. Lante. Fantasma+3
20884	Armad. Lante. Fantasma+4
20885	Armad. Lante. Fantasma+5
20886	Armad. Lante. Fantasma+6
20887	Armad. Lante. Fantasma+7
20888	Armad. Lante. Fantasma+8
20889	Armad. Lante. Fantasma+9
20890	Robe da Harmonia+0
20891	Robe da Harmonia+1
20892	Robe da Harmonia+2
20893	Robe da Harmonia+3
20894	Robe da Harmonia+4
20895	Robe da Harmonia+5
20896	Robe da Harmonia+6
20897	Robe da Harmonia+7
20898	Robe da Harmonia+8
20899	Robe da Harmonia+9
20900	Moonstone Plate Armour+0
20901	Moonstone Plate Armour+1
20902	Moonstone Plate Armour+2
20903	Moonstone Plate Armour+3
20904	Moonstone Plate Armour+4
20905	Moonstone Plate Armour+5
20906	Moonstone Plate Armour+6
20907	Moonstone Plate Armour+7
20908	Moonstone Plate Armour+8
20909	Moonstone Plate Armour+9
20910	Armadura Ruína+0
20911	Armadura Ruína+1
20912	Armadura Ruína+2
20913	Armadura Ruína+3
20914	Armadura Ruína+4
20915	Armadura Ruína+5
20916	Armadura Ruína+6
20917	Armadura Ruína+7
20918	Armadura Ruína+8
20919	Armadura Ruína+9
20920	Quimono Noite da Morte+0
20921	Quimono Noite da Morte+1
20922	Quimono Noite da Morte+2
20923	Quimono Noite da Morte+3
20924	Quimono Noite da Morte+4
20925	Quimono Noite da Morte+5
20926	Quimono Noite da Morte+6
20927	Quimono Noite da Morte+7
20928	Quimono Noite da Morte+8
20929	Quimono Noite da Morte+9
20930	Armadura Fogo Negro+0
20931	Armadura Fogo Negro+1
20932	Armadura Fogo Negro+2
20933	Armadura Fogo Negro+3
20934	Armadura Fogo Negro+4
20935	Armadura Fogo Negro+5
20936	Armadura Fogo Negro+6
20937	Armadura Fogo Negro+7
20938	Armadura Fogo Negro+8
20939	Armadura Fogo Negro+9
20940	Moon Clothing+0
20941	Moon Clothing+1
20942	Moon Clothing+2
20943	Moon Clothing+3
20944	Moon Clothing+4
20945	Moon Clothing+5
20946	Moon Clothing+6
20947	Moon Clothing+7
20948	Moon Clothing+8
20949	Moon Clothing+9
20950	Onyx Plate Armour+0
20951	Onyx Plate Armour+1
20952	Onyx Plate Armour+2
20953	Onyx Plate Armour+3
20954	Onyx Plate Armour+4
20955	Onyx Plate Armour+5
20956	Onyx Plate Armour+6
20957	Onyx Plate Armour+7
20958	Onyx Plate Armour+8
20959	Onyx Plate Armour+9
21000	Divine Wind Armour+0
21001	Divine Wind Armour+1
21002	Divine Wind Armour+2
21003	Divine Wind Armour+3
21004	Divine Wind Armour+4
21005	Divine Wind Armour+5
21006	Divine Wind Armour+6
21007	Divine Wind Armour+7
21008	Divine Wind Armour+8
21009	Divine Wind Armour+9
21010	Hurricane Plate Armour+0
21011	Hurricane Plate Armour+1
21012	Hurricane Plate Armour+2
21013	Hurricane Plate Armour+3
21014	Hurricane Plate Armour+4
21015	Hurricane Plate Armour+5
21016	Hurricane Plate Armour+6
21017	Hurricane Plate Armour+7
21018	Hurricane Plate Armour+8
21019	Hurricane Plate Armour+9
21020	Malachite Plate Armour+0
21021	Malachite Plate Armour+1
21022	Malachite Plate Armour+2
21023	Malachite Plate Armour+3
21024	Malachite Plate Armour+4
21025	Malachite Plate Armour+5
21026	Malachite Plate Armour+6
21027	Malachite Plate Armour+7
21028	Malachite Plate Armour+8
21029	Malachite Plate Armour+9
21030	Rainstorm Plate Armour+0
21031	Rainstorm Plate Armour+1
21032	Rainstorm Plate Armour+2
21033	Rainstorm Plate Armour+3
21034	Rainstorm Plate Armour+4
21035	Rainstorm Plate Armour+5
21036	Rainstorm Plate Armour+6
21037	Rainstorm Plate Armour+7
21038	Rainstorm Plate Armour+8
21039	Rainstorm Plate Armour+9
21040	Bronze Plate Armour+0
21041	Bronze Plate Armour+1
21042	Bronze Plate Armour+2
21043	Bronze Plate Armour+3
21044	Bronze Plate Armour+4
21045	Bronze Plate Armour+5
21046	Bronze Plate Armour+6
21047	Bronze Plate Armour+7
21048	Bronze Plate Armour+8
21049	Bronze Plate Armour+9
21050	Hobgoblin Plate Armour+0
21051	Hobgoblin Plate Armour+1
21052	Hobgoblin Plate Armour+2
21053	Hobgoblin Plate Armour+3
21054	Hobgoblin Plate Armour+4
21055	Hobgoblin Plate Armour+5
21056	Hobgoblin Plate Armour+6
21057	Hobgoblin Plate Armour+7
21058	Hobgoblin Plate Armour+8
21059	Hobgoblin Plate Armour+9
21060	Zodiak Plate Armour+0
21061	Zodiak Plate Armour+1
21062	Zodiak Plate Armour+2
21063	Zodiak Plate Armour+3
21064	Zodiak Plate Armour+4
21065	Zodiak Plate Armour+5
21066	Zodiak Plate Armour+6
21067	Zodiak Plate Armour+7
21068	Zodiak Plate Armour+8
21069	Zodiak Plate Armour+9
21070	Nightshade Armour+0
21071	Nightshade Armour+1
21072	Nightshade Armour+2
21073	Nightshade Armour+3
21074	Nightshade Armour+4
21075	Nightshade Armour+5
21076	Nightshade Armour+6
21077	Nightshade Armour+7
21078	Nightshade Armour+8
21079	Nightshade Armour+9
21080	Ranger Armour+0
21081	Ranger Armour+1
21082	Ranger Armour+2
21083	Ranger Armour+3
21084	Ranger Armour+4
21085	Ranger Armour+5
21086	Ranger Armour+6
21087	Ranger Armour+7
21088	Ranger Armour+8
21089	Ranger Armour+9
21090	Warlord Armour+0
21091	Warlord Armour+1
21092	Warlord Armour+2
21093	Warlord Armour+3
21094	Warlord Armour+4
21095	Warlord Armour+5
21096	Warlord Armour+6
21097	Warlord Armour+7
21098	Warlord Armour+8
21099	Warlord Armour+9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21500	Skeleton Helmet+0
21501	Skeleton Helmet+1
21502	Skeleton Helmet+2
21503	Skeleton Helmet+3
21504	Skeleton Helmet+4
21505	Skeleton Helmet+5
21506	Skeleton Helmet+6
21507	Skeleton Helmet+7
21508	Skeleton Helmet+8
21509	Skeleton Helmet+9
21510	Ebon Cloth Helmet+0
21511	Ebon Cloth Helmet+1
21512	Ebon Cloth Helmet+2
21513	Ebon Cloth Helmet+3
21514	Ebon Cloth Helmet+4
21515	Ebon Cloth Helmet+5
21516	Ebon Cloth Helmet+6
21517	Ebon Cloth Helmet+7
21518	Ebon Cloth Helmet+8
21519	Ebon Cloth Helmet+9
21520	Thunder Helmet+0
21521	Thunder Helmet+1
21522	Thunder Helmet+2
21523	Thunder Helmet+3
21524	Thunder Helmet+4
21525	Thunder Helmet+5
21526	Thunder Helmet+6
21527	Thunder Helmet+7
21528	Thunder Helmet+8
21529	Thunder Helmet+9
21530	Godsend Helmet+0
21531	Godsend Helmet+1
21532	Godsend Helmet+2
21533	Godsend Helmet+3
21534	Godsend Helmet+4
21535	Godsend Helmet+5
21536	Godsend Helmet+6
21537	Godsend Helmet+7
21538	Godsend Helmet+8
21539	Godsend Helmet+9
21540	Viridian Wood Helmet+0
21541	Viridian Wood Helmet+1
21542	Viridian Wood Helmet+2
21543	Viridian Wood Helmet+3
21544	Viridian Wood Helmet+4
21545	Viridian Wood Helmet+5
21546	Viridian Wood Helmet+6
21547	Viridian Wood Helmet+7
21548	Viridian Wood Helmet+8
21549	Viridian Wood Helmet+9
21550	Dragonhorn Helmet +0
21551	Dragonhorn Helmet +1
21552	Dragonhorn Helmet +2
21553	Dragonhorn Helmet +3
21554	Dragonhorn Helmet +4
21555	Dragonhorn Helmet +5
21556	Dragonhorn Helmet +6
21557	Dragonhorn Helmet +7
21558	Dragonhorn Helmet +8
21559	Dragonhorn Helmet +9
21900	Durendal's Bane
21901	Vorpal Dagger
21902	Dreamcatcher
21903	Orc Slayer
21904	Elven Kiss
21905	Widow's Fan
21906	Thunder & Lightning
21910	Scorching Cruelty
21911	Elven Fang
21912	Sorrow's Sting
21913	Obsidian Cleaver
21914	Call of the Valkyrie
21915	Silent Curse
21916	Raptors
21920	Destiny's Edge
21921	Windspike
21922	Dragon's Whisper
21923	Covenant of Blood
21924	Stormcaller
21925	Shadowdancer
21926	Slice & Dice
21930	Soulripper
21931	Soulslicer
21932	Stormbringer
21933	The Verdict
21934	Thundrous Echo
21935	Whispering Death
21936	Soulshredder
21940	Song of Steel
21941	Lunar Lancet
21942	Umbral Surge
21943	Armageddon
21944	Honour's Knell
21945	Ravenclaw
21946	Destiny of Pain
21950	Balmung's Legacy
21951	Death Fairy
21952	Titancall
21953	Thunderbrand
21954	Screaming Fury
21955	Belial's Tessen
21956	Torment's Talons
21960	Askalahel
21961	Fury's Thorn
21962	Divine Zephyr
21963	Götterdämmerung
21964	Coup de Grâce
21965	Nexus
21966	Tiger Toes
21970	Requiem
21971	King's Lament
21972	Ependrion
21973	Brachindul
21974	Mortal Kiss
21975	Kor-Glâsh
21976	Carnifex
21991	NoNAme
21992	NoNAme
21993	NoNAme
22000	Town Scroll
22001	Back to town
22010	Pergaminho da localizaç.
22011	Pergaminho da localizaç.
22020	Paper
22030	Pergaminho de Teleporte
22040	Life Scroll
22050	Incarnation Scroll
25040	Pergaminho da Benção
25041	Pedra Mágica
25042	Pedra do Ritual
25100	Pergami. da pedra Espir.
25101	Slice of Cake
25102	Anniversary Chest
25103	Party Flag
25104	Anniversary Flag
25105	Anniversary Coin
25106	Fish Jigsaw Chest
25107	Fish Jigsaw Chest Deluxe
25108	Bronze Decimus Chest
25109	Silver Decimus Chest
25110	Golden Decimus Chest
25111	Golden Fish Chest (S)
25112	Golden Fish Chest (M)
25113	Golden Fish Chest (L)
27001	Red Potion (S)
27002	Red Potion (M)
27003	Red Potion (L)
27004	Blue Potion (S)
27005	Blue Potion(M)
27006	Blue Potion(L)
27051	Red Potion (S)
27052	Blue Potion (S)
27053	Green Potion (S)
27054	Purple Potion (S)
27100	Green Potion (S)
27101	Green Potion (M)
27102	Green Potion (L)
27103	Purple Potion (S)
27104	Purple Potion (M)
27105	Purple Potion (L)
27110	Green Potion (S)
27111	Green Potion (M)
27112	Green Potion (L)
27113	Purple Potion (S)
27114	Purple Potion (M)
27115	Purple Potion (L)
27116	Pink Potion(S)
27117	Pink Potion(M)
27118	Pink Potion(L)
27119	Sky Blue Potion(S)
27120	Sky Blue Potion(M)
27121	Sky Blue Potion(L)
27122	Red Potion (S)
27123	Green Potion (S)
27124	Bandage
27125	Battle Potion
27400	Cana de Pesca+1
27410	Cana de Pesca+2
27420	Cana de Pesca+3
27430	Cana de Pesca+4
27440	Cana de Pesca+5
27450	Cana de Pesca+6
27460	Cana de Pesca+7
27470	Cana de Pesca+8
27480	Cana de Pesca+9
27490	Cana de Pesca+10
27500	Cana de Pesca+11
27510	Cana de Pesca+12
27520	Cana de Pesca+13
27530	Cana de Pesca+14
27540	Cana de Pesca+15
27550	Cana de Pesca+16
27560	Cana de Pesca+17
27570	Cana de Pesca+18
27580	Cana de Pesca+19
27590	Cana de Pesca+20
27600	Bonfire
27610	Fishing Marble
27620	Fishing Book
27799	Fishbones
27800	Paste
27801	Worm
27802	Minnow
27803	Zander
27804	Mandarin Fish
27805	Large Zander
27806	Carp
27807	Salmon
27808	Grass Carp
27809	Brook Trout
27810	Eel
27811	Rainbow Trout
27812	River Trout
27813	Rudd
27814	Perch
27815	Tenchi
27816	Catfish
27817	Loach
27818	Lotus Fish
27819	Sweetfish
27820	Smelt
27821	Shiri
27822	Mirror Carp
27823	Goldfish
27833	Dead Zander
27834	Dead Mandarin Fish
27835	Dead Large Zander
27836	Dead Carp
27837	Dead Salmon
27838	Dead Grass Carp
27839	Dead Brook Trout
27840	Dead Eel
27841	Dead Rainbow Trout
27842	Dead River Trout
27843	Dead Rudd
27844	Dead Perch
27845	Dead Tenchi
27846	Dead Catfish
27847	Dead Loach
27848	Dead Lotus Fish
27849	Dead Sweet Fish
27850	Dead Smelt
27851	Dead Shiri
27852	Dead Mirror Carp
27853	Dead Goldfish
27863	Grilled Zander
27864	Grilled Mandarin Fish
27865	Grilled Large Zander
27866	Grilled Carp
27867	Grilled Salmon
27868	Grilled Grass Carp
27869	Grilled Brook Trout
27870	Grilled Eel
27871	Grilled Rainbow Trout
27872	Grilled River Trout
27873	Grilled Rudd
27874	Grilled Perch
27875	Grilled Tenchi
27876	Grilled Yabby
27877	Grilled Loach
27878	Grilled Lotus Fish
27879	Grilled Sweetfish
27880	Grilled Smelt
27881	Grilled Shiri
27882	Grilled Mirror Carp
27883	Grilled Goldfish
27987	Ostra
27988	Treasure Map
27989	Compass for Metin Stones
27990	Piece of Stone
27991	Water Stone
27992	White Pearl
27993	Blue Pearl
27994	Blood-Red Pearl
27995	Empty Bottle
27996	Poison Bottle
27997	Vitality Marble
27998	Alchemy Pouch
27999	Spirit Stone Pouch
28000	Stone of Massacre+0
28004	Stone of Paranoia+0
28008	Stone of Trauma+0
28012	Stone against Lycans+0
28030	Pedra da Penetração+0
28031	Pedra Golpe Mortal+0
28032	Pedra de Recarga +0
28033	Pedra contra Guerreir.+0
28034	Pedra contra Ninjas+0
28035	Pedra contra Surás+0
28036	Pedra contra Xamãs+0
28037	Pedra Monstros+0
28038	Pedra Evasão+0
28039	Pedra Esquiva+0
28040	Pedra de Ataque+0
28041	Pedra Vitalidade+0
28042	Pedra Defesa+0
28043	Pedra da Pressa+0
28044	Stone against Metins+0
28045	Stone against bosses+0
28046	Average stone+0
28047	Skill stone+0
28048	Stone of Average Res.+0
28049	Stone of Skill Resis.+0
28100	Stone of Massacre+0
28104	Stone of Paranoia+0
28108	Stone of Trauma+0
28112	Stone against Lycans+1
28130	Pedra da Penetração+1
28131	Pedra Golpe Mortal+1
28132	Pedra de Recarga +1
28133	Pedra contra Guerreir.+1
28134	Pedra contra Ninjas+1
28135	Pedra contra Surás+1
28136	Pedra contra Xamãs+1
28137	Pedra Monstros+1
28138	Pedra Evasão+1
28139	Pedra Esquiva+1
28140	Pedra de Ataque+1
28141	Pedra Vitalidade+1
28142	Pedra Defesa+1
28143	Pedra da Pressa+11
28144	Stone against Metins+1
28145	Stone against bosses+1
28146	Average stone+1
28147	Skill stone+1
28148	Stone of Average Res.+1
28149	Stone of Skill Resis.+1
28200	Stone of  Massacre+2
28204	Stone of Paranoia+2
28208	Stone of Trauma+2
28212	Stone against Lycans+2
28230	Pedra da Penetração+2
28231	Pedra Golpe Mortal+2
28232	Pedra de Recarga +2
28233	Pedra contra Guerreir.+2
28234	Pedra contra Ninjas+2
28235	Pedra contra Surás+2
28236	Pedra contra Xamãs+2
28237	Pedra Monstros+2
28238	Pedra Evasão+2
28239	Pedra Esquiva+2
28240	Pedra de Ataque+2
28241	Pedra Vitalidade+2
28242	Pedra Defesa+2
28243	Pedra da Pressa+2
28244	Stone against Metins+2
28245	Stone against bosses+2
28246	Average stone+2
28247	Skill stone+2
28248	Stone of Average Res.+2
28249	Stone of Skill Resis.+2
28300	Stone of Massacre+0
28304	Stone of Paranoia+0
28308	Stone of Trauma+0
28312	Stone against Lycans+3
28330	Pedra da Penetração+3
28331	Pedra Golpe Mortal+3
28332	Pedra de Recarga +3
28333	Pedra contra Guerreir.+3
28334	Pedra contra Ninjas+3
28335	Pedra contra Surás+3
28336	Pedra contra Xamãs+3
28337	Pedra Monstros+3
28338	Pedra Evasão+3
28339	Pedra Esquiva+3
28340	Pedra de Ataque+3
28341	Pedra Vitalidade+3
28342	Pedra Defesa+3
28343	Pedra da Pressa+3
28344	Stone against Metins+3
28345	Stone against bosses+3
28346	Average stone+3
28347	Skill stone+3
28348	Stone of Average Res.+3
28349	Stone of Skill Resis.+3
28400	Stone of Massacre+0
28404	Stone of Paranoia+0
28408	Stone of Trauma+0
28412	Stone against Lycans+4
28430	Pedra da Penetração+4
28431	Pedra Golpe Mortal+4
28432	Pedra de Recarga +4
28433	Pedra contra Guerreir.+4
28434	Pedra contra Ninjas+4
28435	Pedra contra Surás+4
28436	Pedra contra Xamãs+4
28437	Pedra Monstros+4
28438	Pedra Evasão+4
28439	Pedra Esquiva+4
28440	Pedra de Ataque+4
28441	Pedra Vitalidade+4
28442	Pedra Defesa+4
28443	Pedra da Pressa+4
28444	Stone against Metins+4
28445	Stone against Bosses+4
28446	Average stone+4
28447	Skill stone+4
28448	Stone of Average Res.+4
28449	Stone of Skill Resis.+4
28500	Stone of Massacre+0
28504	Stone of Paranoia+0
28508	Stone of Trauma+5
28512	Stone against Lycans+5
28530	Stone of Penetration+5
28531	Stone of Deathblow+5
28532	Stone of Cooldown+5
28533	Stone against Warriors+5
28534	Stone against Ninjas+5
28535	Stone against Suras+5
28536	Stone against Shamans+5
28537	Stone of Monsters+5
28538	Stone of Evasion+5
28539	Stone of Ducking+5
28540	Stone of Attack+5
28541	Stone of Vitality+5
28542	Stone of Defence+5
28543	Stone of Haste+5
28544	Stone against Metins+5
28545	Stone against Bosses+5
28546	Stone Average Damage+5
28547	Skill stone+5
28548	Stone of Average Res.+5
28549	Stone of Skill Resis.+5
28600	Penetration stone+6
28601	MORTING STONE+6
28602	COLDOWN STONE+6
28603	Stone against Guerrero+6
28604	Stone against ninjas+6
28605	Stone against Suras+6
28606	Piedra against shamans+6
28607	Stone against monster+6
28608	Evasion stone+6
28609	Dribble stone+6
28610	Magic stone+6
28611	Vitality stone+6
28612	Defense stone+6
28613	Speed ??of speed+6
28630	Pentral Pentral Stone+5
28631	Water Stone Mort+5
28632	Coldown+5 Water Stone
28633	Warrior Water+5 Stone
28634	Ninjas+5 Water Stone
28635	Suras+5 Water Stone
28636	Water stone shaman+5
28637	Water stone monster+5
28638	Evasion+5 Water Stone
28639	Water Stone Hlace+5
28640	Water Stone Magic+5
28641	Water Stone Vitality+5
28642	Water Stone Defense+5
28643	Water stone speed+5
28700	Penetration stone+7
28701	MORTING STONE+7
28702	COLDOWN STONE+7
28703	Stone against Guerrero+7
28704	Stone against ninjas+7
28705	Stone against Suras+7
28706	Piedra against shamans+7
28707	MONSTERY STONE+7
28708	Evasion stone+7
28709	Dribble stone+7
28710	Magic stone+7
28711	Vitality stone+7
28712	Defense stone+7
28713	Speed ??of speed+7
28730	PENTRACION+7
28731	Water Stone Mort+7
28732	Coldown+7 Water Stone
28733	Warrior Water+7 Stone
28734	Ninjas+7 Water Stone
28735	Suras+7 Water Stone
28736	Shaman water stone+7
28737	Water stone monster+7
28738	Evasion+7 Water Stone
28739	Water Stone Hlace+7
28740	Water Stone Magic+7
28741	Water Stone Vitality+7
28742	Water Stone Defense+7
28743	Water stone speed+7
28800	Penetration stone+8
28801	MORTING STONE+8
28802	COLDOWN STONE+8
28803	Stone against Guerrero+8
28804	Stone against ninjas+8
28805	Stone against Suras+8
28806	Piedra against shamans+8
28807	Stone against monster+8
28808	Evasion stone+8
28809	Dribble stone+8
28810	Magic stone+8
28811	Vitality stone+8
28812	Defense stone+8
28813	Speed ??of speed+8
28830	PENTRACION PENTRATION+8
28831	Water Stone Mort+8
28832	Coldown+8 Water Stone
28833	Warrior Water+8 Stone
28834	Ninjas+8 Water Stone
28835	Suras+8 Water Stone
28836	Water stone shaman+8
28837	Water stone monsters+8
28838	Evasion+8 Water Stone
28839	Water Stone Hlace+8
28840	Water Stone Magic+8
28841	Water Stone Vitality+8
28842	Water Stone Defense+8
28843	Water stone speed+8
28900	Penetration stone+9
28901	MORTING STONE+9
28902	Coldown Stone+9
28903	Stone against Guerrero+9
28904	Stone against ninjas+9
28905	Stone against Suras+9
28906	Piedra against shamans+9
28907	Stone against monster+9
28908	Evasion stone+9
28909	Dribble stone+9
28910	Magic stone+9
28911	Vitality stone+9
28912	Defense stone+9
28913	Speed ??of speed+9
28930	PENTRACION PENTRATION+9
28931	Water Stone Mort+9
28932	Coldown+9 Water Stone
28933	Warrior Water+9 Stone
28934	Ninja+9 Water Stone
28935	Suras+9 Water Stone
28936	Shaman water stone+9
28937	Water stone monster+9
28938	Evasion water+9
28939	Water Stone drum+9
28940	Water Stone Magic+9
28941	Water Stone Vitality+9
28942	Water Stone Defense+9
28943	Water stone speed+9
28960	Broken stone
29001	Vieira
29002	Blue Vieira
29003	Yellow Vieira
29004	Red Vieira
29005	Green Vieira
29006	Yellow Tartaro
29007	Blue Tartaro
29008	Blessed blue water
29009	Blessed Water
29010	Blessed Red Water
29011	Blessed Green Water
29012	Dark blue God
29013	Yellow God
29014	Purple God
29015	Hand of God Green Os.
29101	Pickaxe+0
29102	Pickaxe+1
29103	Pickaxe+2
29104	Pickaxe+3
29105	Pickaxe+4
29106	Pickaxe+5
29107	Pickaxe+6
29108	Pickaxe+7
29109	Pickaxe+8
29110	Pickaxe+9
30000	Barley
30001	Letter
30002	Small Biolog Ticket
30003	Avansat Biolog Ticket
30004	Voucher Costume
30005	Bilhete de equipamento
30006	Dente de Orc
30007	Orc Amulet
30008	Esoteric Primer
30009	Unknown Medicine
30010	Bear Gall
30011	Ball
30012	Garrafa de Vinho
30013	Liquor Jug
30014	Yeti Fur
30015	Demon's Keepsake
30016	Demon's Gem
30017	Ornamental Hairpin
30018	Red Hairband
30019	Flaming Mane
30020	Peach Seed
30021	Piece of Gem
30022	Snake Tail
30023	White Tiger Hide
30024	Horsetail
30025	Spider's Poison Sack
30026	Wolf Intestine
30027	Wolf Fur
30028	Wolf Claw
30029	Wolf Liver
30030	Rusty Blade
30031	Ornament
30032	Black Uniform
30033	Broken Porcelain
30034	White Hairband
30035	Face Cream
30036	Mystic Herb
30037	Tiger Claw
30038	Tiger Hide
30039	Piece of Fabric
30040	Leaf
30041	Shiriken
30043	Bean
30044	Clay
30045	Scorpion Needle
30046	Scorpion Tail
30047	Curse Book
30048	Piece of Ice
30049	Ice Killer Whale Horn
30050	Ice Marble
30051	Unknown Talisman
30052	Flag
30053	Bear Foot Skin
30054	Anel de casamento
30055	Scorpion Claw
30056	Spider Web
30057	Spider Eyes
30058	Spider Egg Sack
30059	Spider Legs
30060	Frog Tongue
30061	Frog's Legs
30062	Medicine Bowl
30063	Skin Medicine
30064	Sharp Stone
30065	Bell
30066	Hot Pepper
30067	Snakeskin
30068	Tofu Steak
30069	Wolf Claw+
30070	Wolf Fur+
30071	Bear Gall+
30072	Bear Foot Skin+
30073	White Hairband+
30074	Black Uniform+
30075	Shiriken+
30076	Orc Amulet+
30077	Orc Tooth+
30078	Esoteric Primer+
30079	Unknown Talisman+
30080	Curse Book+
30081	Scorpion Tail+
30082	Snake Tail+
30083	Unknown Medicine+
30084	Unknown Talisman+
