VNUM	LOCALE_NAME
9274	Monumento Infernal
9275	Totem Ocular
9277	Seta de Pesadillas
9280	Guardian de las Cimas
9286	Desert Guardian
9287	Barril de oro
9288	Urashak
9289	Caja con Tesoros
9302	Cazador de trolls
9303	Puerta
9304	Pilar runico
9305	Cristal
9306	Pilar de Cristal
9307	Pergamino perdido
9322	Puerta
9323	Puerta
9324	Cristal maldito
9325	Estatua Rota
9326	Estatua Rota
9327	Estatua Rota
9328	Estatua Rota
9329	Estatua de Ganesha
9330	Llave Dorada Maldita
9566	Mutant Bee
9571	Mutant Snake
9577	Mutant Scorpion
9578	Burning Dragon
9750	White Oath Soldier
9751	White Oath Archer
9752	White Oath General
9753	White Oath Commander
9754	Mi-Jung
9755	Eun-Jung
9756	Se-Rang
9757	Jin-Hee
9758	Zodiac Desert Fox
9759	Zodiac Dervish
9760	Zodiac King Scorpion
9761	Zodiac Scorpion Man
9762	Zodiac Scorpion Archer
9763	Zodiac Snake Swordsman
9764	Zodiac Snake Archer
9765	Zodiac Desert Bandit
9766	Zodiac Lemures Warrior
9767	Zodiac Lemures Soldier
9768	Zodiac Lemures Magician
9769	Zodiac Lemures Executioner
9770	Zodiac Lemures General
9771	Zodiac Tritonic Murana
9772	Zodiac Shark Soldier
9773	Zodiac Tritonicic Wizard
9774	Zodiac Tritonicic Hunter
9775	Zodiac Tritonicic Usturac
9776	Zodiac Red Thief Amazon
9777	Zodiac Red Thief Assassin
9778	Zodiac Red Thief Magician
9779	Zodiac Red Thief Executioner
9780	Zodiac Black General
9781	Zodiac Crab Warrior
9782	Zodiac Scorpion Marksman
9783	Zodiac Shrimp Soldier
9784	Zodiac Diabolical Hermit
9785	Zodiac Armoured Crab
9786	Zodiac Gigantic Biter
9787	Zodiac Gigantic Slaughterer
9788	Zodiac Gigantic Magus
9789	Zodiac Twiant
9790	Zodiac Captain Hooks
9791	Zodiac Hangork
9792	Zodiac Archie Ogre
9793	Zodiac Brawl Ogre
9794	Zodiac Ogre Magus
9795	Zodiac General Ogg
9796	Zodiac Manticore Warrior
9797	Zodiac Manticore Soldier
9798	Zodiac Manticore Magus
9799	Zodiac Manticore Executioner
9800	Zodiac Armored
9801	Zodiac Armored Warrior
9802	Zodiac Armored General
9803	Zodiac Death Wing
9804	Zodiac Moldy Death Wing
9805	Zodiac Rotten Death Wing
9806	Zodiac Moloch
9807	Zodiac Moloch Warrior
9808	Zodiac Moloch General
9809	Zodiac Spartalý
9810	Zodiac Spartalý Soldier
9811	Zodiac Spartalý General
9812	Zodiac Predatory
9813	Zodiac Predatory Warrior
9814	Zodiac Predatory General
9815	Zodiac Bone Gladiator
9816	Zodiac Bone Gladiator Warrior
9817	Zodiac Bone Gladiator General
9818	Zodiac Kantar
9819	Zodiac Kantar Warrior
9820	Zodiac Kantar General
9821	Zodiac Uruk
9822	Zodiac Uruk Warrior
9823	Zodiac Uruk General
9824	Zodiac Tiger
9825	Zodiac Tiger Warrior
9826	Zodiac Tiger General
9827	Zodiac Scream
9828	Zodiac Scream Warrior
9829	Zodiac Scream General
9830	Zodiac Vargulf
9831	Zodiac Vargulf Warrior
9832	Zodiac Vargulf General
9833	Zodiac Angel
9834	Zodiac Angel Warrior
9835	Zodiac Angel General
9836	You General
9837	You Officer
9838	Chou General
9839	Chou Officer
9840	Xu General
9841	Xu Officer
9842	Chen General
9843	Chen Officer
9844	Wu General
9845	Wu Officer
9846	Shen General
9847	Shen Officer
9848	Zi General
9849	Zi Officer
9850	Hai General
9851	Hai Officer
9852	Mao General
9853	Mao Officer
9854	Wei General
9855	Wei Officer
9856	Si General
9857	Si Officer
9858	Yin General
9859	Yin Officer
9860	Hai Portal
9861	Xu Portal
9862	You Portal
9863	Shen Portal
9864	Wei Portal
9865	Wu Portal
9866	Si Portal
9867	Chen Portal
9868	Mao Portal
9869	Yin Portal
9870	Chou Portal
9871	Zi Portal
9875	Metin of Rat
9876	Metin of Ox
9877	Metin of Tiger
9878	Metin of Dragon
9879	Metin of Snake
9880	Metin of Horse
9881	Metin of Goat
9882	Metin of Monkey
9883	Metin of Dog
9884	You Sculpture
9885	Chou Sculpture
9886	Xu Sculpture
9887	Chen Sculpture
9888	Wu Sculpture
9889	Shen Sculpture
9890	Zi Sculpture
9891	Hai Sculpture
9892	Mao Sculpture
9893	Wei Sculpture
9894	Si Sculpture
9895	Yin Sculpture
9896	Zodyak Top
10001	area_Jayang 4002 8995
10002	Area_Youngan 4503 9050
10003	Area_Bokjung 1118 2161
10004	Area_Joan 876 2131
10005	Area_Bakra 9064 2214
10006	area_Pyungmoo 9372 2188
10007	Area_Youngan 4188 9560
10008	area_Jayang 3179 8332
10009	Area_Joan 897 1127
10010	Area_Bokjun 1759 2210
10011	area_Pyungmoo 9343 3143
10012	Area_Bakra 8348 2926
10013	Templo_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	Yongbi_Desert 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Hwang_Temple 5906 1102
10018	Gumsan_Tower 2165 7270
10019	Yayang_Area 3211 9009
10020	Jungrang 1356 43
10021	Bokjung_Area 1168 2920
10022	Waryong 2219 93
10023	Bakra_Area 9098 2948
10024	Imha 2718 130
10025	Mount_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Red_Forest 11199 708
10029	Snakefield 10590 7262
10030	Yongbi_Desert 3519 6223
10031	Snakefield 10590 7262
10032	Land_of_Giants 8283 7635
10033	Zin-Grotto 10594 7525
10034	2_Zin-Grotto 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	??? 3809 8233
10038	??? 9752 1330
10039	??? 1917 2900
10040	??? 9239 1836
10041	??? 8316 2154
10042	??? 9772 1850
10043	??? 3819 2969
10044	??? 10189 1484
10045	??? 3819 2969
10046	??? 9774 1501
10047	??? 2699 6752
10048	??? 9679 1994
10049	??? 2699 6752
10050	??? 9256 2012
10051	???? 3478 6189
10052	??? 9780 1995
10053	???? 3478 6189
10054	??? 10190 2002
10055	???? 6011 6874
10056	??? 4368 2158
10057	??? 3355 7558
10058	???? 5943 1337
10059	???1 0 10496
10060	????1 1536 10496
10061	????1 4608 10496
10062	???1 6144 10496
10063	??? 3031 266
10064	???? 11133 534
10065	???? 7754 10553
10066	????? 9915 11195
10067	MonkeyDungeon 7752 4477
10068	Yayang_Area 4062 8756
10069	MonkeyDungeon 8520 4477
10070	Bokjung_Area 1611 2130
10071	MonkeyDungeon 9288 4477
10072	Bakra_Area 8727 2100
10073	Yongbi_Desert 3061 6202
10074	MonkeyDungeon 1352 6532
10075	Yongbi_Desert 2879 5407
10076	MonkeyDungeon 1352 7300
10077	Grotto_of_Exile 9 12078
10078	Seungryong 2842 8106
10079	Grotto1 1459 13236
10080	Grotto2 2413 12755
10081	????1? 99 13618
10082	???? 5028 9998
10083	????1? 1360 14972
10084	????2? 2414 14289
10085	????1? 99 15154
10086	???? 616 1148
10087	????1? 1360 16508
10088	????2? 2414 15825
10089	????1? 99 16690
10090	???? 9609 3188
10091	????1? 1360 18044
10092	????2? 2414 17361
10093	Dragon_Gate 1731 12205
10094	Dragon_Gate 1733 13743
10095	Dragon_Gate 1728 15277
10096	Dragon_Gate 1724 16824
10097	SD2 7040 5235
10098	SD3 984 5711
10099	Cape 11043 17885
10100	Cape 10963 16744
10101	Nephrite 10869 16558
10102	Cape 11664 16779
10103	Thunder 11345 16546
10104	Thunder 11921 16550
10105	Gautama 12263 16811
10106	³ì¸²Áö 8168 15050
10107	DongGwang 10629 4767
10109	LightningRidge 451 9492
10110	LightningPoint 830 9454
10111	FireRange 1430 9616
10112	IceMounts 690 10169
10113	LightningPoint 1023 9623
10114	IceMounts 303 10113
10115	FirePeak 2117 9447
10116	FireRange 1720 9499
10117	WindIsle 1973 10159
10118	FirePeak 2337 9633
10119	DarkCrest 2710 9616
10120	WindIsle 1582 10111
10121	DarkSummit 3393 9454
10122	DarkCrest 3012 9500
10123	EarthDesert 3069 10174
10124	DarkSummit 3685 9551
10126	Exit 11622 5809
10127	DongGwang 10551 4881
10128	SeoGwang 12218 4895
10129	NamGwang 12780 4411
10130	SeoGwang 12144 5555
10139	Northwind Canyon
10143	Northwind_C 247 15392
10202	Northwind_D 11590 12181
10203	Northwind_S 11323 13499
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
11000	Guardian
11001	Battle Bailiff
11002	Guardian
11003	Battle Bailiff
11004	Guardian
11005	Battle Bailiff
11100	Guardian
11101	Battle Bailiff
11102	Guardian
11103	Battle Bailiff
11104	Guardian
11105	Battle Bailiff
11106	Guardian
11107	Battle Bailiff
11108	Guardian
11109	Battle Bailiff
11110	Guardian
11111	Battle Bailiff
11112	Guardian
11113	Battle Bailiff
11114	Guardian
11115	Battle Bailiff
11116	Guardian
11117	Battle Bailiff
11505	Gold Frog
11506	Bonfire
11507	Bonfire
11508	Bonfire
11509	Bonfire
11510	Bonfire
12000	Campfire
13000	Wooden Gate
13001	Stone Gate
14000	Workshop
14001	Workshop
14002	Workshop
14003	Workshop
14004	Workshop
14005	Workshop
14006	Workshop
14007	Workshop
14008	Workshop
14009	Workshop
14010	Altar
14011	Altar
14012	Altar
14013	Altar
14014	Altar
14015	Altar
14016	Altar
14017	Altar
14018	Altar
14019	Altar
14020	Headquarters
14021	Headquarters
14022	Headquarters
14023	Headquarters
14024	Headquarters
14025	Headquarters
14026	Headquarters
14027	Headquarters
14028	Headquarters
14029	Headquarters
14030	Training Camp
14031	Training Camp
14032	Training Camp
14033	Training Camp
14034	Training Camp
14035	Training Camp
14036	Training Camp
14037	Training Camp
14038	Training Camp
14039	Training Camp
14040	Furnace
14041	Furnace
14042	Furnace
14043	Furnace
14044	Furnace
14045	Furnace
14046	Furnace
14047	Furnace
14048	Furnace
14049	Furnace
20001	Alchemist
20002	Aranyo
20003	Ah-Yu
20004	Beggar
20005	Yonah
20006	Mirine
20007	Storekeeper
20008	Octavio
20009	Old Man
20010	Peddler
20011	Uriel
20012	Yu-Rang
20013	Fisherman
20014	Taurean
20015	Deokbae
20016	Blacksmith
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Traitor Balso
20021	Ariyoung
20022	Huahn-So
20023	Soon
20024	Harang
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Mirine Brother
20029	Pony
20030	Horse
20031	Santa Claus
20032	Christmas Tree
20033	Christmas Tree
20034	Christmas Tree
20035	Flag
20036	Flag
20037	Flag
20038	..
20039	.
20040	Land Agent
20041	Shabby Pedestrian
20042	Peddler
20043	.
20044	Weaponsmith, Stanley
20045	Armoursmith, Stanton
20046	Acc. Designer, Starbuck
20047	Vein Of Diamond Ore
20048	Vein Of Amber Ore
20049	Vein Of Fossil Trunk Ore
20050	Vein Of Copper Ore
20051	Vein Of Silver Ore
20052	Vein Of Gold Ore
20053	Vein Of Jade Ore
20054	Vein Of Ebony Ore
20055	Pile Of Clams
20056	Vein Of White Gold Ore
20057	Vein Of Crystal Ore
20058	Vein Of Amethyst Ore
20059	Heaven's Tear Vein
20060	Diamond Alchemist
20061	Amber Alchemist
20062	Fossil Wood Alch.
20063	Copper Alchemist
20064	Silver Alchemist
20065	Gold Alchemist
20066	Jade Alchemist
20067	Ebony Alchemist
20068	Pearl Alchemist
20069	White Gold Alch.
20070	Crystal Alchemist
20071	Amethyst Alchemist
20072	Heaven's Tear Alch.
20073	Ancient Seal
20074	Demon Tower Weaponsmith
20075	Demon Tower Armorsmith
20076	Demon Tower Jeweler
20077	Altar Guard
20078	Altar Guard
20079	Altar Guard
20080	Training Leader
20081	Stolen Gangway Seal
20082	Master
20083	Jegal-Tunseok
20084	Biologist Chaegirab
20085	Jimjunja
20086	Uppgrade Items
20087	Wonda-Rim
20088	Chuk-Sal
20089	Pung-Ho
20090	Heuk-Young
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	Obelisk
20097	Castle Gate
20098	Castle Gate
20099	Castle Gate
20101	White Horse
20102	Brown Horse
20103	Black Horse
20104	White Horse
20105	Brown Horse
20106	Black Horse
20107	White Horse
20108	Brown Horse
20109	Black Horse
20110	Wild Boar
20111	Wolf
20112	Tiger
20113	Lion
20114	white lion
20115	Wild Battle Boar
20116	Fight Wolf
20117	Storm Tiger
20118	Battle Lion
20119	Noble Black Horse
20120	Ã»ÀÇÀü°©È£
20121	ÁøÀûÀÇÀü°©È£
20122	È²ÀÇÀü°©È£
20123	³ìÀÇÀü°©È£
20124	ÈæÀÇÀü°©È£
20125	¹éÀÇÀü°©È£
20126	Santa Claus
20127	Anniversary Banner 1
20128	Anniversary Banner 2
20129	Anniversary Banner 3
20130	Anniversary Banner 4
20131	Anniversary Banner 5
20132	Anniversary Banner 6
20133	Anniversary Banner 7
20134	Solar Banner
20138	Ramadan Banner
20139	Guild Banner (Purple)
20140	Guild Banner (Blue/Gr.)
20141	Guild Banner (Red/Gold)
20142	Frosty Wolf
20143	Golden Unicorn
20201	??????
20202	??????
20203	?????
20204	???????
20205	Wild Boar
20206	Wolf
20207	Black Tiger
20208	Black Lion
20209	Boar
20210	Wolf
20211	Tiger
20212	Lion
20213	?????????
20214	?????? ?????????
20215	Trueno
20216	????????
20217	?????? ????????
20218	?????? ????????
20219	blackpony
20220	Relampago
20221	Oso Polar
20222	Àü°©ÆÒ´õ
20223	Àü°©¼®·æÀÚ
20224	³­ÆøÇÑ Àü°©¼®·æÀÚ
20225	¿ë¸iÇÑ Àü°©¼®·æÀÚ
20226	Unicornio rojo
20227	Unicornio helado
20228	Unicornio rojo
20229	³­ÆøÇÑ Àü°©¸ia¶
20230	¿ë¸iÇÑ Àü°©¸ia¶
20231	Pantera negra
20232	Leopardo
20233	Muffin (marron)
20234	Nugget (marron)
20235	Muffin (azul)
20236	Nugget (azul)
20237	Muffin (verde)
20238	Nugget (verde)
20239	Relampago
20240	Trueno
20241	Nugget (Navy Blue)
20242	Muffin (Pink)
20243	NoNAme
20244	Dragón nirvana
20245	Dragón samsara
20253	Appaloosa
20300	Body-Force Teacher
20301	Mental-Fight Teacher
20302	Blade-Fight Teacher
20303	Archery Teacher
20304	Weaponry Teacher
20305	Black Magic Teacher
20306	Dragon Force Teacher
20307	Healing Force Teacher
20320	Body-Force Teacher
20321	Mental-Fight Teacher
20322	Blade-Fight Teacher
20323	Archery Teacher
20324	Weaponry Teacher
20325	Black Magic Teacher
20326	Dragon Force Teacher
20327	Healing Force Teacher
20340	Body-Force Teacher
20341	Mental-Fight Teacher
20342	Blade-Fight Teacher
20343	Archery Teacher
20344	Weaponry Teacher
20345	Black Magic Teacher
20346	Dragon Force Teacher
20347	Healing Force Teacher
20348	Demon Tower Guard
20349	Stable Boy
20350	Dungeon Guard
20351	Hall Guard
20352	Hasun Stone Memorial
20353	Seul Rong Stone Memorial
20354	City Guard
20355	Captain
20356	Ginseng Collector
20357	Weol Memorial
20358	Nameless Flowers
20359	Old Box with Papers
20360	Wha Memorial
20361	Su Memorial
20362	Mok Memorial
20363	Gum Memorial
20364	Nakajima
20365	To Memorial
20366	Sa-Soe
20367	Catacomb Guard
20368	Peddler
20369	Lee Chung
20370	Poisoned Soldier
20371	Old Gravestone
20372	Worn Stone Tablet
20373	Bodyguard
20374	Guard
20375	Wooden Barricade
20376	Kim Rim
20377	Yak-Hwan
20378	Admiral Angmur
20379	Injured Soldier
20380	Yon-I-Walker
20381	Confucius
20382	Rock Flower
20383	Jae-Seon Kim
20384	Christmas Tree
20385	Am-heh Gorge
20386	Isfet Stele
20387	Destiny Lock
20388	Dragon Gate
20389	Mexican Bull
20390	Taramor Gravestone
20391	Sun Herb
20392	Dead Soldier
20393	Wounded Soldier
20394	Fireland Guard
20395	Ice Land Guardian
20396	Àû¼ö»ó´Ü ÆÇ¸Å¿ø
20397	Ice Lion
20398	Arctic Cube
20399	North Dragon Pillar
20400	Myonghorang the Wise
20401	Colony Guard
20402	Portal Guard
20403	Amarok
20404	Nagual
20405	Waheela
20406	Siehe Kommentar
20407	Fenrir
20408	Temple Guardian
20409	Guardian of the Forest
20410	Scout of the Forest
20411	Outrider of the Forest
20412	Forest Guardian Leader
20413	Kawuco
20414	Andastre
20415	Portal
20416	Sam Pumpkin
20417	Okey Table
20419	Dragon Watcher Dolnarr
20420	Golden Dragon Chest
20421	Dragon Watcher Jaharr
20422	Dragon Egg
20423	Soul Crystal Alchemist
20424	Ruby Alchemist
20425	Garnet Alchemist
20426	Emerald Alchemist
20427	Sapphire Alchemist
20428	Tourmaline Alchemist
20429	Combat Zone Overseer
20430	Cherie
20431	Anniversary Merchant
20431	Zodiac Merchant
20433	Estatua de guerrero
20440	Dragon Door
20441	Dragon Watcher
20442	Meley’s Treasure
20443	Guardian Jaharr
20444	Metin of Meley
20480	Trade Administrator
20481	Trade Administrator
20500	Dragon Egg
20501	Gaya Chest
20503	Solana Points Shop
20504	Gaya Market
20800	Wounded
20802	Yohara Warden
20803	Yohara Guard
20804	Serpent Guardian
20805	Northwind Guardian
20806	Soul Gorge Guardian
20807	Serpent Statue
20809	Confucius
20810	Chaegirab
20811	Kim Rim
20812	Admiral Angmur
20813	Northwind Hermit
20815	Ghostly Guardian
20822	Timador
20823	Maestro Chi
20826	Huahn-So
20828	Leathersmith
20829	Serpent Temple Smith
20830	Posted Commander
20831	Yohara Commander
20832	Admiral Angmur
20833	Tainted Flowers
20834	Shrine
20835	Inscriber
20836	Halberdier
20837	Exit
20838	Stage 2
20839	Stage 3
20840	Dong Gwang Plain
20841	Bounty Hunter
20842	Imprisoned Blacksmith
20844	Serpent Statue
20850	Mysterious Altar
30000	????
30001	Shop
30002	Shop
30003	Shop
30004	Shop
30005	Shop
30006	Costume Shop
30007	Shop
30008	Shop
30009	Shop
30010	Shop
30011	Shop
30012	Shop
30013	Shop
30014	Shop
30015	Shop
30101	Kud Statue
30102	Basalt Obelisk
30103	Tortoise Rock
30104	Rune Stake
30111	1st Gate of Perdition
30112	2nd Gate of Perdition
30113	3rd Gate of Perdition
30114	4th Gate of Perdition
30115	5th Gate of Perdition
30116	6th Gate of Perdition
30117	7th Gate of Perdition
30118	8th Gate of Perdition
30119	9th Gate of Perdition
30120	Herb Bag
30121	Ghost of a Sura
30122	Ghost of a Warrior
30123	Dark Shrine
30124	Sura-Skeleton 1
30125	Sura-Skeleton 2
30126	Blacksmith Recipe
30127	Sura-Skeleton 4
30128	Sura-Skeleton 5
30129	Easter Bunny
30130	Gravestone
30131	Mr B.
30132	Mr B.
30301	Vein of Soul Crystal Ore
30302	Vein of Ruby Ore
30303	Vein of Garnet Ore
30304	Vein of Emerald Ore
30305	Vein of Sapphire Ore
30306	Vein of Tourmaline Ore
30307	Summer
32002	Manny
32003	Manu
32004	Camello de guerra marrón
32005	Camello de guerra negro
32006	Lagarto de cueva de lava
32007	Lagarto de cueva helada
32008	Appaloosa
32009	Conejo blanco
32010	Easter Bunny
32011	Bernie
32012	Barry, el Azul
32013	Cerbero (oro)
32014	Cerbero (plata)
32015	Samurai Hourse
32016	Corcel nocturno
32017	Ala noctívaga
32018	Ala sombría
32019	Sombra lunar
32020	Astro plata
32021	Golden war bull
32022	Blue war bull
32023	Esfinge blanca
32024	Esfinge pétrea
32025	Magma Dragon
32026	Cuervo glacial
32027	Black bird
32028	Necromancers Horse
32029	Llama invernal marrón
32030	Conejo veloz (rosa)
32031	Conejo veloz (azul)
32032	Alastor
32033	Kitsune rojo vivo
32034	Kitsune azul pálido
32035	Lobo alpino rojo
32036	Alpine Wolf
33001	¸ðÇè°¡ÀÇ ÇØ°ñ
33002	Historian
33003	Fasting Citizen
33004	Fasting Citizen
33005	Fasting Citizen
33006	Fasting Citizen
33007	Fasting Citizen
33008	Jack Pumpkin
33009	Altar of Blood
34001	Fire Phoenix
34002	Reindeer Calf
34003	Ice Phoenix
34004	Baby Azrael
34005	Porky
34006	Rufus
34007	Khan
34008	Leonidas
34009	Baby Azrael
34010	Bambi
34011	Knuud
34012	Bao Bao
34013	Chubby Mini-Executor
34014	Chubby Mini-Executor (g)
34015	Boney
34016	Jade Phoenix
34017	Polar Porkie
34018	Frost Rufus
34019	Arctis Khan
34020	Snow Leonidas
34021	Sheldon
34022	Cooper
34023	Panther Cub
34024	Leopard Cub
34026	Pumpkin Head
34027	Little Broomstick
34028	Snowflake
34029	Snowbell
34030	Cupido
34031	Raging Heart
34032	Red Crescent Moon
34033	Blue Crescent Moon
34034	Eweriel
34035	Ramblue
34036	Dragonette
34037	Dragonette (Hero)
34038	Fénix de la salvación
34039	Baby Huashin
34041	Mini Monkey
34042	Mini Monkey (Hero)
34045	Mini Spider
34046	Mini Spider (Hero)
34047	Exedyar Brood
34048	Exedyar Rare Brood
34049	Mini Razador
34050	Mini Razador (Hero)
34053	Mini Nemere
34054	Mini Nemere (Hero)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Lantern Moon (Orange)
34063	Lantern Moon (Blue)
34064	Mini Meley
34065	Mini Meley
34066	Bonsai
34067	Ms Jiangshi+
34068	Mr Jiangshi+
34069	Jiangshi Jnr
34070	Red Elf
34071	Green Elf
34072	Helpful Elf
34073	Mini Azrael
34074	Mini Azrael (Hero)
34075	Fat Mini Executor
34076	Fat Mini Executor (Hero)
34077	Angry Mini Alastor
34078	Awakened Mini Alastor
34080	Baby Baashido
34081	Baby Baashido (Hero)
34082	Nessie
34083	Nessie (Hero)
34084	Donnie
34085	Frank
34092	Sir Oswald
34093	Sir Cobblepot
34094	Nico Nuez
34095	Nestor Nuez
34096	Hidra azul
34097	Hidra violeta
34098	Pavo Azul Real
34099	Pavo Rosa Real
34100	elemental_pet_pawn_5
34101	elemental_pet_pawn_1
34102	elemental_pet_pawn_4
34103	elemental_pet_pawn_2
34104	elemental_pet_pawn_6
34105	elemental_pet_pawn_3
34106	Chico Jiangshi
34107	Chica Jiangshi
34108	Fantasma Hui
34109	Fantasma Buh
34110	Astrabel
34111	Caotica
34112	Gato persa oscuro
34113	Gato persa claro
34114	Carnul malvado
34115	Ovlanca malvado
34116	Dragon fuego
34117	Dragon tierra
34118	Camello marron
34119	Camello gris
34120	Mini Meley rojo
34121	Mini Meley rosa
34122	Minidall
34123	Perrito blanco
34124	Perrito negro
34125	Grify
34126	Nogaj
34150	Ice Element
34151	Perturbador tóxico
34153	Nevado
34154	Nevada
34165	nombrenolose
34165	nombrenolose
34166	nombrenolose
34166	nombrenolose
34167	nombrenolose
34167	nombrenolose
34168	nombrenolose
34168	nombrenolose
34169	nombrenolose
34169	nombrenolose
34170	nombrenolose
34170	nombrenolose
34171	nombrenolose
34171	nombrenolose
34172	nombrenolose
34172	nombrenolose
34173	nombrenolose
34173	nombrenolose
60000	Guild Manager
60001	Guild Manager
60002	Guild Manager
60003	Theowahdan
4260	Warrior
4261	Ninja
4262	Sura
4263	Shaman
61004	Ninja M
61005	Ninja F
61006	Shaman M
61007	Shaman F
65000	Buffi
9440	Tower Necromant(Darkness)
9441	Tower Slayer(Darkness)
9442	Tower Grand Master(Darkness)
9443	Tower Berserker(Darkness)
9444	Tower Warlock(Darkness)
9445	Tower Wolf(Darkness)
9446	Tower Brusier(Darkness)
9450	Tower Necromant(Fire)
9451	Tower Slayer(Fire)
9452	Tower Grand Master(Fire)
9453	Tower Berserker(Fire)
9454	Tower Warlock(Fire)
9455	Tower Wolf(Fire)
9456	Tower Brusier(Fire)
9460	Tower Necromant(Ice)
9461	Tower Slayer(Ice)
9462	Tower Grand Master(Ice)
9463	Tower Berserker(Ice)
9464	Tower Warlock(Ice)
9465	Tower Wolf(Ice)
9466	Tower Brusier(Ice)
9470	Tower Necromant(Lightning)
9471	Tower Slayer(Lightning)
9472	Tower Grand Master(Lightning)
9473	Tower Berserker(Lightning)
9474	Tower Warlock(Lightning)
9475	Tower Wolf(Lightning)
9476	Tower Brusier(Lightning)
9480	Tower Necromant(Wind)
9481	Tower Slayer(Wind)
9482	Tower Grand Master(Wind)
9483	Tower Berserker(Wind)
9484	Tower Warlock(Wind)
9485	Tower Wolf(Wind)
9486	Tower Brusier(Wind)
9490	Tower Necromant(Earth)
9491	Tower Slayer(Earth)
9492	Tower Grand Master(Earth)
9493	Tower Berserker(Earth)
9494	Tower Warlock(Earth)
9495	Tower Wolf(Earth)
9496	Tower Brusier(Earth)
9500	Merchant
9501	Turn Sung Mahi
9503	Hell Tower Demon Stone
9504	Suflet Impietrit Turn
9505	Tower's Bowman
9506	Little Red Huashin
9507	Little White Huashin
20352	Hasun Stone Memorial
20710	Supply Chest (BR)
20711	Equipment Chest(BR)
20712	Electrical Field
20713	Equipment Chest(BR)
20714	Special Supply Chest(BR)
8458	Magic Crystal (Easy)
8459	Magic Crystal (Normal)
8467	Magic Crystal (Hard)
9321	Akarius
9276	Wulcar
9270	Jeirosk

20434	Ship Mast
20435	Meley's Trace
20436	Rudder
20437	Repair Board
20438	Monk Milbon
20439	Zi Portal
20440	Dragon Portal
20441	Yin Portal
20442	Tesouro do Dragão
20443	Chen Portal
20444	Metin of Meley
20445	Wu Portal
20446	Wei Portal
20447	Shen Portal
20448	Yu Portal
20449	Xu Portal
20450	Hai Portal
20451	Zodiac Merchant
20452	Zi Statue
20453	Chou Statue
20454	Yin Statue
20455	Mao Statue
20456	Chen Statue
20457	Si Statue
20458	Wu Statue
20459	Wei Statue
20460	Shen Statue
20461	Yu Statue
20462	Xu Statue
20463	Hai Statue
20464	Cannon
20465	Zodiac Portal
20500	Dragon Egg
20501	Gaya Chest
20502	Yutnori Table
20503	Gaya Merchant
20504	Gaya Shop
20505	Yut Sticks
20506	Catch the King Table
20510	ZC: Spirit of Sura
20511	ZC: Am-heh Lair
20512	ZC: Tomb of Taramor
20513	ZC: Stele of Isfet
20514	ZC: Seal of Fate
20515	ZC: Dragon Gate
